X         Y         Rank      
-729.27   408.42    498       
407.46    -639.93   498       
284.14    -398.12   500       
-724.70   404.08    501       
-55.24    43.65     501       
-482.43   300.62    503       
241.05    -337.74   503       
-684.41   377.47    504       
299.63    -458.50   504       
-920.00   457.42    505       
174.72    -234.84   507       
296.58    -459.00   507       
-163.41   121.56    508       
24.34     -44.75    508       
220.81    -292.09   509       
-852.57   434.31    510       
-335.17   234.16    510       
-319.66   229.33    510       
260.22    -381.92   511       
-716.68   385.21    513       
-50.07    22.46     513       
-538.65   301.86    514       
-112.10   70.27     515       
-957.38   457.56    516       
-302.73   193.65    516       
225.07    -344.54   517       
239.47    -372.71   518       
209.45    -319.92   525       
-321.95   201.00    527       
-151.69   83.85     528       
-832.19   402.65    530       
-531.86   280.65    530       
65.23     -164.62   531       
270.94    -458.59   532       
414.75    -746.37   532       
466.22    -938.62   532       
225.48    -385.86   533       
-416.04   232.12    534       
-248.37   121.60    534       
-204.31   99.99     534       
19.65     -99.41    535       
450.31    -896.74   535       
-621.22   323.39    536       
-704.21   357.23    540       
-48.70    -31.98    541       
-644.69   327.75    543       
11.02     -122.25   543       
221.54    -394.87   544       
392.64    -731.35   544       
-356.46   190.48    545       
-99.03    -4.86     545       
437.22    -889.13   548       
329.32    -617.01   549       
421.83    -813.82   549       
-555.88   263.37    550       
425.73    -839.86   550       
-156.45   32.96     551       
-604.68   290.56    552       
22.23     -153.30   552       
130.41    -273.88   552       
-867.10   387.68    556       
309.78    -605.38   557       
-40.70    -79.93    559       
293.29    -573.26   559       
406.30    -811.22   561       
229.55    -474.85   563       
-337.65   149.73    564       
-334.91   145.92    565       
238.17    -508.89   565       
-936.22   399.48    566       
-205.98   41.11     566       
43.15     -210.22   567       
-929.74   395.43    568       
-731.36   336.55    568       
-365.99   149.92    570       
-217.31   35.97     570       
307.05    -630.25   570       
336.46    -680.40   570       
-248.73   55.28     571       
-14.00    -152.94   571       
-930.85   389.16    573       
188.26    -401.84   573       
393.65    -823.35   573       
25.22     -192.92   574       
65.55     -238.89   574       
243.58    -534.59   575       
338.13    -701.37   576       
340.95    -714.43   576       
-77.97    -82.62    577       
314.57    -656.62   577       
-665.21   282.30    578       
-433.76   174.91    578       
153.25    -378.51   578       
429.91    -971.39   579       
-204.32   18.60     581       
-524.53   215.05    583       
-127.14   -51.86    583       
-586.47   235.76    585       
-942.06   379.17    586       
341.76    -738.09   586       
-623.90   256.56    587       
-71.82    -113.06   587       
302.72    -648.93   587       
-749.01   320.77    588       
-900.60   364.67    590       
-754.75   320.48    590       
-381.99   140.50    590       
124.11    -349.30   590       
215.85    -519.63   591       
-187.01   -12.53    592       
57.69     -263.53   593       
97.68     -310.89   594       
-55.69    -154.11   596       
319.92    -712.97   596       
349.82    -781.94   597       
-459.71   161.12    599       
-165.61   -40.12    599       
-138.92   -73.17    599       
36.32     -255.76   599       
368.25    -855.87   600       
-93.31    -138.73   602       
106.08    -353.97   604       
116.00    -375.05   605       
367.06    -868.22   605       
-716.47   279.63    607       
312.06    -724.92   607       
-196.66   -35.20    608       
-889.99   340.44    609       
-829.02   321.31    610       
-525.16   177.05    610       
-601.53   216.29    611       
50.30     -296.01   616       
-959.51   363.42    617       
-141.32   -109.96   617       
-108.03   -151.74   619       
80.90     -351.51   620       
-837.70   311.59    621       
351.84    -873.22   621       
-313.89   29.08     623       
-269.60   -10.95    623       
-166.93   -86.63    623       
371.20    -933.47   624       
-374.02   71.31     625       
-55.92    -200.33   625       
-992.50   364.42    626       
236.38    -619.90   626       
-660.88   228.65    628       
371.79    -943.71   628       
-642.84   220.22    629       
47.57     -339.32   629       
-98.12    -174.04   630       
218.23    -588.29   630       
45.57     -341.36   631       
382.77    -991.08   631       
-165.00   -106.05   632       
-96.41    -179.70   632       
-724.29   251.62    634       
-71.58    -206.64   634       
280.25    -714.12   634       
370.81    -953.41   634       
-399.92   67.94     635       
270.14    -694.50   636       
-572.99   154.71    637       
128.63    -469.31   637       
-895.50   320.47    638       
-867.15   302.00    638       
-830.80   283.38    639       
-813.31   277.55    639       
-523.49   132.65    639       
-909.79   320.66    640       
-414.47   55.49     641       
372.50    -989.78   641       
147.37    -532.20   643       
369.80    -986.49   643       
-251.84   -61.44    644       
316.45    -841.09   644       
-17.17    -273.89   646       
320.84    -862.27   646       
-666.47   202.86    648       
-530.39   120.63    648       
-212.86   -101.57   651       
306.52    -815.87   651       
-948.88   323.49    652       
286.54    -756.78   653       
287.93    -761.63   654       
84.99     -444.99   655       
187.79    -584.18   655       
-462.98   73.99     657       
326.77    -907.84   657       
-870.51   285.27    658       
-212.21   -115.66   658       
64.44     -418.97   658       
74.27     -435.77   658       
-541.08   110.40    659       
-758.23   234.23    660       
-783.14   239.94    662       
-370.04   10.33     662       
-43.41    -279.15   662       
-449.29   45.37     663       
83.96     -459.11   663       
206.46    -638.05   663       
-229.41   -114.29   664       
-216.29   -128.43   664       
278.76    -765.35   664       
-983.15   326.66    665       
222.12    -673.06   665       
-696.16   198.63    669       
235.75    -712.54   669       
304.02    -872.26   669       
337.94    -972.33   670       
-919.98   290.35    671       
-559.88   93.41     671       
-275.78   -88.91    671       
-751.54   224.49    674       
-507.23   57.51     676       
319.64    -933.27   676       
-303.90   -78.36    678       
-362.87   -24.11    679       
-300.72   -84.63    679       
-681.58   176.35    680       
-535.98   70.15     683       
-171.21   -187.13   683       
-994.56   307.81    685       
-846.53   239.43    686       
-602.71   102.58    689       
-755.61   201.03    691       
-653.18   140.31    693       
-853.03   236.50    694       
-314.19   -86.76    694       
-383.36   -30.65    695       
-738.60   190.18    696       
-816.59   217.83    700       
-141.74   -245.32   700       
-411.64   -31.67    702       
95.39     -564.54   703       
-105.71   -286.65   704       
-83.13    -301.07   704       
-383.95   -51.00    706       
-205.55   -197.51   707       
-939.54   262.04    709       
-605.46   83.04     709       
-368.98   -67.90    709       
152.18    -650.38   709       
261.10    -859.13   709       
-79.57    -323.94   711       
-730.04   165.21    712       
-426.15   -38.77    714       
182.69    -700.09   714       
-312.77   -125.58   715       
-88.06    -334.79   715       
-130.61   -288.01   717       
108.41    -609.18   718       
241.15    -861.47   718       
-187.94   -234.63   719       
-57.20    -375.15   719       
40.37     -523.33   719       
56.71     -540.08   720       
-375.09   -80.14    721       
-256.57   -184.81   721       
-218.61   -211.09   721       
-561.94   26.17     722       
-701.15   137.85    723       
-106.14   -311.58   723       
-491.83   -18.73    727       
-252.41   -195.99   727       
-59.41    -384.34   727       
146.28    -678.65   727       
-324.37   -136.40   728       
-305.56   -156.93   728       
124.10    -641.97   728       
222.30    -812.74   729       
-383.07   -87.03    731       
-80.00    -357.75   731       
133.30    -665.32   731       
-284.55   -179.55   732       
-237.53   -217.00   732       
-28.86    -445.82   735       
-42.55    -430.33   736       
-292.26   -180.97   737       
-38.69    -445.05   740       
208.84    -811.93   744       
-643.81   51.82     745       
36.03     -561.33   746       
43.76     -573.71   748       
199.35    -803.04   748       
-512.01   -38.93    749       
-102.09   -376.85   750       
-509.84   -44.85    751       
-48.75    -452.99   752       
18.25     -541.94   752       
144.66    -716.76   752       
-685.34   78.86     753       
-759.23   122.10    754       
-726.03   102.91    754       
-833.42   161.80    755       
113.45    -677.58   755       
94.27     -653.31   758       
237.64    -934.57   759       
12.41     -550.94   760       
241.97    -954.81   760       
-423.37   -110.90   761       
-215.75   -281.28   761       
-192.85   -291.12   761       
-602.60   2.22      762       
-178.41   -297.32   762       
123.76    -703.05   762       
-658.82   33.47     765       
-191.46   -295.59   766       
-603.35   -7.49     768       
-11.47    -537.65   768       
130.66    -730.62   769       
-228.87   -281.43   770       
238.02    -955.46   770       
-985.60   226.22    771       
-774.03   109.09    771       
-52.59    -480.49   771       
87.63     -670.93   771       
96.13     -680.87   773       
188.59    -855.70   773       
-504.25   -86.38    776       
-399.10   -155.82   777       
-203.15   -306.57   777       
-23.19    -539.38   777       
-679.68   35.35     778       
30.65     -594.47   778       
227.87    -955.54   778       
-991.59   217.63    779       
-893.64   166.13    779       
-556.80   -58.27    779       
-539.84   -62.22    779       
-134.71   -397.38   781       
132.92    -752.72   781       
209.24    -919.83   782       
222.85    -970.86   786       
-499.83   -97.43    787       
143.62    -795.44   787       
-219.66   -304.28   789       
-24.12    -561.17   790       
21.78     -600.70   790       
-382.16   -179.52   791       
-83.79    -469.03   791       
-473.50   -125.44   792       
-979.00   190.78    795       
55.83     -665.30   795       
-506.49   -110.94   797       
-431.77   -163.85   797       
162.60    -865.04   797       
-943.85   172.85    798       
-670.43   5.23      799       
16.30     -615.62   799       
-96.13    -490.76   803       
-786.60   70.52     804       
93.58     -728.30   804       
-731.38   40.47     805       
-51.79    -554.89   807       
185.74    -924.97   807       
-852.84   102.57    810       
-369.92   -212.87   810       
-24.48    -581.63   810       
137.55    -839.50   810       
-566.26   -93.03    814       
-660.63   -27.70    815       
-461.14   -169.17   817       
-203.48   -383.67   817       
-965.41   161.58    819       
-520.41   -139.96   820       
-726.82   22.41     822       
-541.87   -116.49   822       
53.05     -706.79   822       
-737.08   26.14     824       
-267.22   -325.14   825       
-843.79   74.45     826       
-300.56   -295.20   826       
-232.86   -359.57   826       
-834.44   71.22     827       
45.13     -710.86   828       
164.91    -942.29   830       
-201.35   -405.57   831       
-727.52   7.75      832       
-874.08   89.79     835       
-537.30   -148.83   835       
-454.07   -199.68   844       
-104.12   -555.77   848       
-607.10   -102.98   851       
153.99    -981.89   856       
-577.46   -151.54   860       
-92.08    -582.93   861       
-338.51   -298.42   864       
-705.06   -46.57    865       
-461.08   -227.89   866       
41.79     -765.55   870       
-333.36   -318.78   871       
-280.66   -390.63   875       
-696.73   -68.10    876       
-133.86   -568.21   877       
-330.18   -340.27   878       
-540.72   -191.69   881       
-810.32   -15.40    882       
-496.80   -231.10   883       
63.85     -860.53   884       
83.49     -892.88   885       
-843.14   6.82      887       
-626.08   -144.12   887       
-320.68   -369.92   889       
-798.38   -25.62    890       
-113.40   -592.55   890       
-539.93   -208.62   894       
-668.06   -122.71   895       
-669.45   -118.44   896       
-102.08   -620.56   896       
123.26    -986.46   896       
-694.29   -98.76    897       
-333.36   -365.97   897       
-664.10   -131.03   898       
-785.59   -45.10    899       
-467.77   -275.15   903       
-338.75   -364.20   903       
-619.81   -167.48   904       
-473.08   -276.65   905       
-951.22   44.62     906       
114.82    -999.47   908       
-356.34   -368.67   909       
-85.95    -662.70   909       
-901.35   13.00     910       
-859.98   -14.05    911       
-35.36    -732.59   914       
-806.79   -51.99    915       
-767.99   -72.40    915       
-139.53   -614.21   915       
-462.82   -289.36   916       
-999.98   63.09     917       
-597.73   -193.74   917       
-593.51   -202.28   921       
-649.26   -169.22   922       
-180.46   -580.01   922       
-869.97   -21.39    927       
-792.54   -72.56    928       
-106.86   -659.72   929       
-336.08   -409.83   930       
-745.70   -100.49   931       
-166.01   -603.87   931       
-546.42   -255.24   932       
-321.21   -444.23   932       
-565.38   -242.52   933       
-596.26   -216.24   936       
33.02     -907.84   938       
-453.91   -336.71   939       
-20.81    -809.65   940       
-862.81   -39.54    941       
-790.16   -88.64    941       
-181.75   -602.93   942       
-107.35   -678.10   942       
-707.10   -143.38   945       
-747.98   -118.93   947       
-329.72   -455.32   947       
-296.21   -523.58   947       
-772.45   -107.60   949       
-731.38   -134.93   951       
-554.68   -280.43   951       
-195.62   -604.86   951       
12.95     -889.85   951       
-10.60    -867.03   957       
-909.79   -44.42    963       
-601.44   -253.13   965       
-328.79   -485.39   965       
-15.30    -888.55   970       
-670.84   -199.34   972       
-88.22    -756.51   972       
-252.22   -591.35   977       
-635.73   -240.07   980       
-150.28   -692.75   981       
-890.52   -72.36    982       
-773.54   -144.47   982       
-288.93   -569.16   982       
-213.82   -627.37   982       
-696.65   -192.65   984       
-451.80   -390.80   984       
-121.71   -731.66   988       
18.50     -973.78   988       
-75.13    -825.08   990       
8.34      -964.01   992       
-831.89   -119.24   993       
-89.14    -807.99   995       
-574.90   -299.83   996       
-375.49   -489.79   999       
-203.19   -668.37   1001      
-340.00   -533.88   1002      
-460.85   -422.36   1003      
-376.91   -493.45   1003      
-316.89   -564.83   1003      
-170.09   -703.95   1003      
-15.52    -946.17   1003      
-347.10   -534.11   1004      
-938.64   -70.36    1006      
-43.50    -911.79   1007      
-839.24   -135.22   1010      
-695.17   -230.51   1012      
-483.24   -415.93   1015      
-609.25   -292.54   1017      
-157.53   -740.03   1019      
-913.86   -96.42    1022      
-729.76   -208.38   1023      
-584.99   -340.11   1023      
-448.17   -463.98   1023      
-718.74   -217.98   1025      
-422.94   -505.54   1025      
-848.59   -147.92   1027      
-105.82   -843.35   1028      
-537.26   -393.15   1032      
-731.66   -214.56   1036      
-75.05    -925.90   1037      
-696.96   -248.80   1038      
-691.47   -258.83   1038      
-552.59   -387.88   1038      
-49.37    -968.16   1041      
-871.85   -145.80   1046      
-66.76    -946.03   1046      
-886.81   -142.79   1047      
-393.43   -551.20   1049      
-835.08   -173.83   1050      
-129.59   -858.24   1050      
-100.07   -905.31   1051      
-312.22   -627.65   1052      
-165.18   -797.94   1052      
-138.03   -849.43   1052      
-872.44   -152.74   1055      
-674.65   -290.88   1055      
-242.86   -703.17   1055      
-772.98   -215.03   1056      
-122.35   -871.59   1059      
-493.38   -470.48   1060      
-527.07   -449.56   1062      
-431.12   -556.44   1069      
-73.31    -980.66   1069      
-499.38   -490.07   1070      
-195.57   -792.55   1072      
-109.67   -914.55   1072      
-96.39    -944.88   1072      
-330.26   -633.00   1075      
-477.13   -532.62   1080      
-813.10   -216.91   1081      
-825.25   -213.23   1084      
-735.05   -273.51   1085      
-963.03   -138.68   1088      
-97.00    -972.39   1089      
-774.67   -251.28   1091      
-671.91   -343.75   1094      
-692.24   -313.38   1095      
-592.46   -433.96   1095      
-167.05   -871.88   1099      
-630.77   -392.97   1102      
-252.09   -758.54   1102      
-298.03   -721.77   1105      
-895.52   -189.96   1108      
-206.61   -828.83   1108      
-249.23   -781.45   1110      
-704.78   -312.91   1111      
-288.57   -734.07   1111      
-248.47   -788.73   1111      
-227.56   -811.64   1113      
-833.73   -236.31   1115      
-573.69   -482.39   1117      
-496.67   -562.58   1120      
-798.48   -273.82   1123      
-437.60   -604.42   1123      
-339.03   -679.62   1123      
-994.30   -154.67   1125      
-547.93   -533.22   1127      
-807.17   -275.25   1129      
-227.49   -850.63   1129      
-122.23   -987.09   1129      
-713.35   -342.90   1131      
-881.23   -219.05   1132      
-743.13   -309.55   1132      
-527.32   -556.97   1135      
-224.29   -863.42   1136      
-598.73   -481.11   1138      
-354.92   -699.49   1139      
-936.41   -203.83   1144      
-700.00   -373.94   1145      
-208.72   -891.07   1145      
-446.40   -630.02   1146      
-791.06   -294.97   1148      
-824.17   -286.84   1153      
-754.03   -337.74   1153      
-521.92   -579.99   1154      
-909.83   -227.75   1155      
-555.74   -559.10   1155      
-653.55   -450.22   1156      
-163.99   -979.52   1156      
-278.72   -830.99   1159      
-765.42   -338.52   1160      
-783.87   -315.64   1163      
-605.42   -522.24   1163      
-993.03   -191.04   1164      
-565.54   -562.75   1169      
-194.60   -971.30   1175      
-838.60   -291.74   1179      
-464.65   -647.50   1179      
-688.61   -458.44   1190      
-491.07   -645.79   1191      
-332.84   -799.94   1194      
-813.26   -338.23   1195      
-389.17   -738.29   1201      
-964.54   -235.64   1203      
-908.45   -279.68   1204      
-791.47   -367.68   1207      
-290.71   -895.16   1209      
-286.57   -901.57   1209      
-513.44   -650.87   1212      
-208.58   -992.01   1212      
-333.48   -825.49   1214      
-654.64   -542.06   1222      
-971.19   -253.88   1223      
-518.22   -661.10   1223      
-307.06   -892.92   1224      
-655.04   -549.75   1227      
-866.86   -319.91   1228      
-780.06   -410.35   1233      
-303.94   -916.95   1234      
-934.84   -290.80   1236      
-526.51   -668.56   1237      
-347.36   -856.28   1239      
-401.40   -798.69   1240      
-612.84   -585.36   1243      
-651.18   -565.34   1244      
-638.82   -574.29   1244      
-892.27   -316.98   1245      
-293.20   -950.04   1248      
-449.24   -762.04   1253      
-809.89   -413.57   1256      
-726.65   -514.19   1258      
-564.18   -661.34   1258      
-326.04   -916.00   1262      
-881.35   -355.94   1267      
-371.28   -869.19   1269      
-923.93   -328.98   1272      
-881.99   -365.36   1274      
-776.07   -470.03   1276      
-450.54   -810.03   1283      
-825.11   -444.17   1285      
-612.94   -638.64   1286      
-565.06   -698.88   1286      
-921.68   -347.71   1288      
-515.72   -744.08   1288      
-737.04   -537.48   1295      
-938.12   -344.41   1296      
-441.92   -850.67   1297      
-351.60   -931.89   1297      
-393.17   -892.48   1300      
-863.96   -414.84   1302      
-387.48   -899.23   1303      
-349.09   -943.16   1303      
-722.38   -562.83   1305      
-588.65   -694.68   1305      
-537.84   -747.62   1310      
-442.05   -867.63   1314      
-943.16   -360.23   1318      
-665.08   -640.90   1325      
-432.60   -896.23   1325      
-634.37   -688.72   1341      
-935.53   -399.76   1344      
-743.64   -574.42   1345      
-796.48   -549.30   1349      
-542.95   -803.73   1353      
-982.47   -379.85   1356      
-922.92   -428.88   1356      
-730.01   -611.78   1364      
-561.51   -805.49   1365      
-540.56   -829.79   1366      
-426.34   -950.17   1366      
-893.96   -466.72   1367      
-644.32   -708.13   1370      
-503.14   -877.83   1371      
-618.56   -737.32   1375      
-562.15   -821.38   1379      
-514.99   -877.51   1380      
-421.23   -982.23   1381      
-761.18   -601.86   1383      
-427.51   -975.72   1383      
-478.70   -920.18   1384      
-494.50   -907.07   1385      
-563.79   -837.46   1388      
-566.44   -827.52   1391      
-909.82   -488.95   1393      
-600.38   -797.73   1393      
-964.58   -443.45   1398      
-911.11   -491.58   1399      
-454.21   -956.67   1399      
-999.93   -418.21   1400      
-774.75   -607.40   1400      
-690.81   -695.44   1400      
-849.62   -556.99   1401      
-715.75   -666.71   1402      
-974.16   -443.56   1403      
-537.89   -879.56   1404      
-469.48   -961.69   1412      
-916.49   -515.10   1413      
-655.40   -746.88   1416      
-769.49   -635.82   1418      
-511.28   -937.07   1421      
-798.09   -615.92   1425      
-942.84   -500.17   1427      
-550.75   -904.29   1432      
-499.43   -957.45   1434      
-947.25   -511.17   1435      
-647.79   -795.13   1435      
-859.10   -576.66   1438      
-551.49   -910.94   1439      
-667.65   -771.38   1443      
-562.94   -904.21   1443      
-961.76   -509.93   1448      
-996.59   -473.88   1449      
-903.74   -560.58   1450      
-557.13   -927.06   1458      
-627.68   -848.83   1459      
-725.97   -736.13   1473      
-717.82   -742.41   1475      
-650.54   -854.28   1483      
-662.88   -843.14   1488      
-625.25   -877.29   1488      
-629.46   -879.44   1495      
-756.90   -731.60   1499      
-820.79   -675.46   1500      
-599.02   -930.79   1506      
-840.87   -662.71   1509      
-591.17   -947.12   1513      
-918.78   -601.63   1514      
-833.71   -678.87   1519      
-825.99   -697.11   1525      
-737.76   -792.43   1530      
-675.56   -875.68   1541      
-783.10   -756.72   1546      
-661.87   -906.08   1547      
-806.97   -738.85   1549      
-929.69   -643.63   1563      
-727.31   -860.88   1573      
-740.63   -846.05   1577      
-860.59   -719.15   1582      
-750.03   -848.43   1583      
-822.77   -759.93   1585      
-905.91   -694.47   1588      
-690.05   -920.12   1593      
-727.02   -878.44   1598      
-953.66   -651.28   1599      
-948.29   -663.76   1605      
-694.72   -929.32   1606      
-730.32   -882.89   1608      
-901.97   -713.91   1610      
-974.76   -650.21   1611      
-662.28   -979.52   1613      
-693.20   -937.41   1614      
-819.79   -811.63   1621      
-733.05   -903.12   1630      
-866.66   -769.35   1637      
-716.82   -939.57   1642      
-788.45   -872.10   1646      
-690.12   -977.65   1646      
-838.78   -813.04   1647      
-999.81   -669.15   1651      
-705.36   -951.74   1651      
-947.36   -717.59   1660      
-879.61   -795.66   1662      
-831.95   -867.89   1682      
-991.68   -712.25   1685      
-874.40   -823.76   1690      
-928.87   -781.31   1696      
-939.66   -757.86   1697      
-847.00   -868.32   1700      
-896.65   -820.57   1706      
-997.96   -731.96   1717      
-737.25   -987.63   1720      
-931.66   -803.67   1721      
-912.92   -843.20   1738      
-782.27   -976.24   1744      
-971.64   -790.37   1745      
-976.66   -785.96   1747      
-910.32   -861.94   1753      
-907.87   -866.13   1753      
-915.39   -860.62   1757      
-899.22   -880.71   1771      
-794.36   -992.28   1779      
-971.91   -824.55   1783      
-951.23   -846.81   1783      
-981.80   -837.90   1800      
-945.32   -867.16   1800      
-901.66   -921.60   1812      
-897.12   -931.50   1817      
-867.33   -971.99   1829      
-858.76   -983.01   1831      
-905.05   -960.76   1857      
-883.37   -982.99   1858      
-995.49   -953.92   1947      
-964.10   -994.39   1963      
----------------------------------
一共有 2000 個點
最小 Rank: 0
最大 Rank: 1963
平均 Rank: 497.95
