X         Y         Rank      
253.210   -667.610  381       
1839.570  -1235.110 381       
-1077.600 1635.520  382       
-437.820  54.840    382       
-395.350  22.510    382       
1393.130  -1134.170 382       
-1018.220 1248.600  383       
-861.530  796.960   385       
-1314.390 3064.700  386       
-360.450  15.490    386       
-125.830  -165.620  387       
-291.810  -31.900   388       
126.710   -487.600  388       
253.470   -636.230  388       
1021.270  -1022.070 388       
-1070.510 1767.030  389       
-1041.480 1563.340  389       
2.820     -297.580  389       
-515.970  158.590   390       
-66.300   -198.800  390       
-296.120  -26.110   391       
685.480   -863.460  391       
29.110    -338.740  392       
291.570   -665.960  392       
-146.010  -150.000  393       
1432.180  -1106.570 393       
-873.670  919.830   394       
1245.530  -1044.570 394       
569.510   -810.430  396       
-577.950  299.480   397       
-323.220  17.390    397       
-22.560   -218.730  397       
1951.430  -1191.430 397       
-968.850  1260.490  402       
-164.190  -88.400   402       
300.360   -633.130  402       
-1251.850 3415.950  403       
-282.830  5.560     403       
1061.740  -979.060  403       
2360.870  -1221.020 404       
-479.080  218.490   405       
-751.690  669.440   406       
-683.720  539.650   406       
-1040.530 1877.020  407       
2699.240  -1265.310 407       
-303.230  23.670    408       
-199.670  -42.370   408       
303.660   -615.400  408       
1525.540  -1072.290 408       
3211.560  -1304.620 409       
-1118.820 2388.090  411       
-885.820  1142.730  411       
-620.790  458.240   412       
-348.480  88.700    412       
-325.020  70.600    412       
50.800    -310.240  412       
-767.230  785.160   413       
-426.720  160.420   413       
2387.790  -1195.940 413       
-883.730  1185.950  414       
-620.530  476.700   414       
1325.930  -1000.710 414       
400.160   -651.560  415       
64.620    -304.070  416       
-320.790  77.940    417       
-1011.730 1872.830  418       
-1031.940 2082.730  420       
-462.100  259.880   420       
2289.570  -1156.390 420       
-758.150  845.010   422       
-199.520  -19.680   423       
155.970   -344.960  423       
-582.930  485.210   424       
165.050   -346.710  424       
-775.530  919.860   425       
78.550    -274.660  425       
335.650   -560.260  425       
524.950   -700.100  425       
1006.210  -884.180  426       
2415.480  -1158.910 426       
55.440    -252.610  427       
-458.820  310.930   428       
1395.690  -966.210  428       
1578.610  -1015.090 428       
-912.700  1590.800  429       
-319.810  109.000   430       
658.490   -717.740  430       
694.220   -770.250  430       
-42.980   -124.110  431       
368.750   -552.290  431       
79.630    -248.920  433       
1494.850  -966.780  433       
3548.160  -1235.330 433       
-1023.030 2223.700  434       
-739.190  849.210   434       
-356.370  191.020   434       
376.070   -552.020  434       
-551.690  536.500   438       
-219.240  60.090    439       
-748.320  946.560   440       
-599.110  651.600   441       
307.260   -482.980  441       
736.180   -753.940  441       
-76.380   -67.570   442       
-1041.270 2607.440  443       
1356.820  -899.310  443       
-391.080  289.430   444       
-1074.050 3139.940  445       
2817.340  -1152.550 445       
-653.730  790.750   447       
-9.070    -122.280  447       
107.100   -236.770  448       
-549.090  614.820   449       
-654.140  828.280   450       
-158.510  14.250    450       
-862.140  1655.540  451       
-289.950  153.950   451       
-269.200  148.790   451       
367.410   -480.150  451       
-959.240  2113.300  453       
-496.150  521.430   454       
205.700   -284.860  455       
-1007.430 2503.120  456       
520.270   -572.570  456       
-378.460  335.090   457       
1362.910  -860.830  457       
-973.880  2276.620  458       
108.830   -207.090  458       
-216.780  110.980   459       
-69.800   -40.690   459       
-324.400  270.410   461       
-120.250  -4.050    461       
873.290   -739.910  461       
-339.760  315.480   462       
-322.870  261.410   462       
39.450    -148.050  462       
-463.660  534.820   463       
1869.620  -963.570  463       
-359.630  365.390   464       
-958.140  2278.330  465       
893.270   -714.140  465       
364.830   -417.710  466       
1589.270  -884.780  470       
3031.330  -1086.620 470       
-438.870  510.780   471       
-330.600  327.790   471       
2.730     -67.200   471       
674.740   -579.790  473       
3221.860  -1094.800 474       
-210.680  153.150   475       
218.410   -231.620  475       
65.370    -142.690  477       
1700.540  -891.350  477       
2798.190  -1026.990 477       
683.780   -566.040  479       
951.670   -673.280  480       
-398.470  509.780   481       
200.440   -206.890  481       
-997.210  3174.250  484       
379.620   -364.870  484       
3814.790  -1101.970 484       
58.920    -94.690   487       
996.850   -668.050  489       
1552.250  -812.090  489       
2007.700  -892.000  489       
-92.160   53.380    490       
-921.060  2678.620  491       
-259.880  306.900   491       
-775.910  1924.600  492       
-506.150  807.100   492       
2469.660  -938.540  492       
-74.620   38.110    493       
651.890   -483.670  493       
-7.680    -25.880   494       
109.350   -141.690  494       
1111.160  -687.930  494       
-19.230   -9.760    495       
1172.460  -683.460  496       
-44.690   37.020    498       
4187.440  -1058.130 498       
-137.440  145.810   499       
52.100    -66.120   499       
1939.420  -854.420  499       
101.750   -107.210  500       
340.020   -273.420  500       
-582.150  1065.980  501       
-659.550  1535.000  503       
378.680   -302.570  503       
477.120   -365.020  503       
-83.530   72.260    504       
223.290   -167.300  504       
2803.860  -948.730  505       
2858.060  -963.930  505       
-934.520  3312.230  506       
82.960    -76.330   506       
-704.220  1799.300  507       
581.330   -405.830  507       
638.180   -435.610  507       
1087.680  -639.460  507       
802.880   -518.940  508       
1191.110  -657.150  509       
-159.100  204.600   510       
-105.480  126.050   510       
391.310   -289.930  510       
1473.010  -734.320  510       
-704.490  1849.830  511       
1465.910  -720.600  511       
-745.960  1966.190  512       
-253.870  402.680   513       
-556.440  1139.580  514       
-500.330  947.420   514       
-284.970  463.400   514       
-911.090  3468.560  515       
-499.530  951.250   516       
-246.840  408.760   516       
-226.410  382.770   516       
1542.400  -751.510  517       
-916.010  4716.130  519       
-162.670  249.100   519       
535.500   -339.590  519       
1967.490  -804.790  519       
-694.780  1910.960  520       
37.180    -14.200   523       
4017.180  -979.640  523       
-140.100  235.630   524       
1194.750  -609.190  524       
1328.550  -654.380  524       
-64.260   117.320   525       
-469.700  976.340   526       
-209.340  379.150   526       
-19.040   65.630    526       
-556.400  1314.060  527       
1859.140  -778.050  529       
397.070   -234.690  531       
-402.550  863.030   534       
157.840   -62.610   534       
316.350   -177.040  534       
246.540   -122.350  536       
-202.690  420.290   538       
-104.570  218.280   538       
-3.760    74.460    538       
1304.470  -607.650  538       
-307.730  645.950   539       
568.360   -280.800  543       
-85.770   195.140   544       
69.230    -2.790    544       
-775.050  2907.380  545       
4701.940  -926.410  546       
-515.200  1403.620  547       
-496.370  1276.400  547       
-428.040  1008.640  547       
-230.860  538.840   547       
208.030   -64.670   549       
-693.190  2334.500  551       
799.180   -369.770  552       
0.000     108.690   553       
58.970    24.460    553       
173.620   -45.420   553       
-730.010  2556.140  554       
-62.370   209.810   554       
214.990   -62.280   554       
750.420   -334.260  556       
-75.840   232.980   557       
-50.660   208.760   557       
45.920    54.860    558       
-682.280  2287.330  559       
4727.910  -893.590  561       
404.280   -166.130  565       
1044.760  -435.790  565       
1129.330  -452.020  566       
-769.960  3863.430  567       
1974.120  -673.020  567       
-523.530  1786.860  568       
5.050     137.110   568       
671.900   -261.110  568       
4207.590  -876.070  568       
-730.710  2985.880  569       
1201.620  -463.310  569       
-457.660  1421.650  571       
282.630   -70.560   571       
-29.410   231.330   572       
9.200     142.490   572       
649.570   -225.830  573       
2497.860  -728.630  573       
-321.280  924.090   576       
-202.690  629.340   576       
1653.340  -599.070  576       
2156.800  -670.060  576       
292.000   -71.170   577       
293.720   -74.540   577       
-210.270  649.820   578       
-548.940  1975.160  579       
54.060    98.790    580       
583.930   -194.980  580       
-162.660  520.300   581       
571.970   -189.740  581       
-537.810  1959.520  582       
114.360   42.530    582       
1230.830  -428.760  584       
99.640    62.800    586       
256.880   -43.550   587       
2641.070  -708.600  588       
420.320   -136.110  589       
-729.300  4105.450  590       
-647.920  2648.980  590       
2259.030  -645.100  590       
20.450    170.630   591       
1754.970  -575.920  593       
904.520   -284.380  595       
-305.010  1007.010  596       
-399.630  1535.280  597       
839.590   -265.380  597       
-2.510    244.070   599       
42.700    156.610   600       
70.760    129.920   600       
-344.150  1322.510  602       
-414.250  1649.500  603       
-356.540  1384.520  603       
442.990   -111.890  603       
-230.940  919.040   605       
-203.690  799.990   605       
107.080   96.120    605       
1955.800  -568.660  605       
-104.240  503.250   607       
187.860   54.380    607       
205.980   39.830    607       
239.020   16.130    609       
154.190   83.730    610       
1260.520  -347.600  610       
1236.610  -335.180  611       
-397.370  1680.990  613       
-236.190  977.790   613       
423.120   -82.140   613       
6.940     268.760   614       
193.650   56.780    614       
-389.150  1674.160  615       
-174.000  786.770   618       
42.660    218.980   618       
2947.880  -666.570  618       
453.730   -78.440   620       
1456.290  -382.810  621       
2077.000  -528.170  621       
-417.160  1923.350  622       
813.870   -194.220  622       
233.780   45.030    623       
1440.250  -377.140  623       
-73.120   507.750   625       
-543.870  2727.050  628       
282.820   18.480    629       
857.420   -193.580  629       
-252.530  1146.650  630       
737.320   -157.360  630       
822.650   -186.900  631       
2549.280  -582.150  631       
671.350   -130.100  632       
-13.600   438.570   634       
210.950   80.370    634       
-195.900  925.100   635       
211.290   81.560    635       
-372.820  1874.430  636       
-40.940   497.220   636       
-381.240  1917.500  637       
-80.980   579.100   637       
217.850   80.570    637       
2507.820  -558.290  637       
-224.410  1086.480  638       
1363.520  -313.730  640       
1376.580  -318.220  640       
779.230   -153.910  641       
1512.710  -339.870  641       
-556.370  3527.200  643       
-231.660  1233.930  643       
237.930   74.480    643       
4028.830  -667.790  643       
-452.800  2400.060  644       
359.630   0.880     644       
1707.580  -391.900  644       
-421.040  2261.080  645       
-410.880  2224.240  648       
-550.660  4322.020  652       
-11.530   501.350   652       
472.240   -46.220   652       
62.380    281.960   654       
128.360   202.210   655       
236.960   89.660    655       
396.610   -7.150    655       
-89.960   705.710   657       
2266.000  -453.170  657       
-11.980   518.710   658       
-182.740  1061.900  660       
3391.860  -598.540  660       
-23.930   583.920   662       
-134.930  908.630   663       
372.380   24.540    666       
1356.590  -237.570  666       
817.700   -128.160  667       
3256.060  -579.650  667       
446.880   -9.540    669       
1268.650  -214.320  670       
940.470   -151.450  671       
-342.620  2132.640  672       
-15.450   615.740   673       
-226.010  1566.420  675       
-102.360  871.740   676       
-436.440  2855.600  677       
-212.440  1463.210  677       
-323.900  2097.910  678       
2600.670  -462.500  678       
2449.870  -434.010  679       
55.940    415.690   680       
28.630    501.280   681       
108.510   296.640   682       
-333.000  2225.490  683       
352.410   73.450    684       
-324.800  2211.430  685       
-37.940   759.670   687       
1394.450  -212.570  687       
10.960    547.490   688       
2573.510  -435.420  688       
437.930   29.910    689       
1380.210  -200.010  689       
2921.760  -466.150  690       
4104.580  -560.350  690       
-9.540    651.230   691       
-454.640  4177.000  692       
-183.720  1391.980  692       
23.220    552.570   695       
-185.730  1504.250  697       
-352.710  2522.850  698       
164.350   294.540   698       
1182.220  -150.340  700       
1414.260  -194.100  700       
-10.860   703.370   702       
236.670   214.050   702       
643.720   -12.440   702       
1072.370  -130.070  702       
467.060   37.640    703       
67.950    483.510   704       
374.020   87.090    704       
-341.670  2558.520  705       
82.200    462.380   707       
573.580   16.810    708       
3923.300  -488.450  709       
31.720    588.380   710       
478.310   40.620    710       
2182.470  -297.930  710       
-243.510  2065.270  712       
2519.020  -343.030  712       
-48.990   925.590   713       
-0.670    716.870   714       
42.210    577.720   714       
-349.900  2907.280  717       
-171.150  1595.040  719       
1446.800  -169.020  719       
231.670   268.220   720       
1095.650  -98.140   720       
-388.600  3774.330  721       
325.540   149.390   721       
3130.530  -409.970  722       
-238.410  2150.170  723       
-144.460  1516.340  724       
2002.800  -245.010  724       
-221.790  2057.930  725       
265.220   221.750   725       
49.430    625.960   729       
887.730   -46.020   729       
218.510   314.060   730       
774.680   -17.430   731       
2158.320  -256.110  731       
1775.760  -205.550  732       
-357.260  3843.170  733       
1097.220  -77.170   733       
265.290   241.210   734       
864.830   -31.660   737       
1157.340  -77.110   737       
1611.600  -180.140  737       
-340.090  3501.920  739       
1.460     877.720   743       
16.490    818.900   743       
-245.510  2419.250  744       
-74.680   1254.420  744       
-334.450  3708.050  746       
-100.150  1470.090  747       
-49.970   1183.300  747       
313.830   222.390   747       
912.000   -26.740   747       
-228.860  2348.440  748       
130.890   515.100   749       
-133.990  1661.530  750       
758.520   19.940    751       
-289.020  2882.170  752       
61.120    661.590   752       
310.870   240.070   753       
-166.040  1934.910  754       
-131.060  1693.570  754       
64.780    656.040   755       
1410.810  -118.760  756       
1208.980  -61.870   757       
-29.510   1226.720  760       
396.670   177.650   760       
8.710     924.910   762       
48.880    785.370   762       
3018.100  -301.150  762       
-298.990  3458.110  766       
-16.250   1146.390  766       
852.260   17.310    766       
1002.520  -25.400   766       
413.270   187.740   768       
417.610   182.250   768       
-47.600   1398.630  770       
8.410     977.490   770       
593.320   100.140   772       
-231.780  2805.100  773       
403.370   212.630   773       
161.850   569.150   774       
-226.800  2788.900  775       
656.800   98.030    778       
2290.490  -188.010  778       
2747.400  -234.130  780       
251.620   445.250   781       
1554.700  -107.160  781       
306.050   333.760   782       
610.030   134.830   786       
215.720   523.110   788       
-191.350  2504.050  791       
-90.240   1840.960  791       
929.930   32.510    792       
-134.180  2124.550  794       
1701.800  -113.160  794       
1230.210  -21.690   796       
-2.930    1274.690  797       
1207.470  -9.950    800       
-193.000  2652.320  801       
-172.670  2500.250  801       
472.640   217.750   801       
-71.440   1831.970  802       
2907.470  -207.200  803       
1073.860  17.620    804       
447.850   238.400   805       
-112.420  2134.950  808       
-88.490   1937.250  808       
589.850   185.110   809       
854.060   76.270    809       
2511.570  -161.950  809       
1782.340  -91.310   810       
623.760   182.040   814       
3979.690  -248.410  814       
-34.410   1792.040  816       
1631.400  -65.420   818       
2630.610  -163.490  821       
771.180   129.940   822       
941.370   73.730    822       
565.920   222.770   823       
891.580   86.780    825       
2147.680  -109.820  825       
265.350   543.640   826       
-145.920  2581.890  828       
541.110   239.080   829       
1547.150  -41.370   829       
526.400   255.870   833       
1821.200  -65.550   835       
2110.710  -86.340   835       
-47.640   1977.810  836       
-197.660  3839.380  837       
98.810    980.070   838       
195.100   791.670   838       
1192.680  45.880    839       
-165.470  3063.320  842       
377.020   469.320   845       
1153.320  62.300    845       
3432.120  -183.240  846       
467.180   330.470   847       
215.090   788.870   848       
1517.090  -16.100   848       
1658.280  -32.330   851       
-94.210   2495.260  852       
222.830   788.010   854       
956.320   110.290   854       
1004.460  94.500    854       
447.080   420.010   857       
11.690    1697.260  860       
50.060    1481.590  865       
-50.710   2316.140  866       
1061.140  105.560   869       
93.660    1257.470  874       
673.450   270.580   875       
135.970   1139.080  876       
894.680   172.670   877       
993.320   146.360   877       
1189.830  94.090    877       
247.140   827.750   878       
113.050   1203.350  879       
484.120   442.620   880       
565.220   393.170   881       
162.780   1137.270  885       
-116.070  3496.280  886       
87.800    1399.680  887       
95.850    1366.620  887       
289.780   771.320   888       
134.380   1229.960  889       
35.760    1855.450  893       
-107.930  3546.860  894       
122.260   1299.740  894       
987.600   178.330   895       
1425.970  66.790    896       
1640.400  24.140    896       
-123.980  4420.530  899       
1464.630  69.770    901       
2.880     2173.380  903       
-80.560   3133.620  905       
60.680    1763.300  906       
2623.680  -52.870   907       
128.380   1384.960  909       
412.500   628.700   909       
1985.940  6.090     909       
2351.580  -26.440   909       
-12.370   2478.530  910       
697.050   372.370   911       
1984.100  12.600    911       
-26.110   2631.080  912       
-33.720   2745.220  915       
524.360   522.470   917       
83.410    1736.090  921       
414.250   651.250   921       
2529.960  -30.340   922       
802.250   327.590   923       
1418.810  99.170    926       
1544.520  80.190    926       
1882.330  34.930    926       
360.460   808.330   927       
237.320   1095.970  928       
1181.960  189.120   931       
812.810   353.630   932       
-46.530   3346.610  933       
566.770   546.260   935       
770.310   406.340   936       
773.710   400.100   937       
137.620   1597.000  938       
54.170    2070.350  939       
602.150   525.530   939       
1045.080  237.650   940       
239.700   1191.980  943       
3001.820  -39.580   944       
124.160   1724.270  945       
1.090     2681.370  950       
23.320    2457.760  950       
276.170   1100.520  950       
348.420   938.840   952       
741.920   483.090   953       
850.210   392.240   954       
3203.010  -36.990   954       
247.290   1249.210  956       
387.880   852.280   956       
619.160   572.840   957       
1007.170  290.400   958       
2590.320  1.590     958       
3395.530  -41.810   958       
-36.610   4124.220  959       
1297.390  206.680   960       
314.080   1040.800  962       
632.680   575.170   962       
1510.860  146.200   963       
316.790   1055.470  965       
1137.830  269.640   970       
2162.680  61.710    970       
4051.320  -45.840   970       
33.720    2553.710  971       
185.550   1751.720  974       
1983.160  83.490    974       
624.610   641.710   977       
3041.860  -10.610   977       
1804.160  107.020   983       
3133.450  -9.340    984       
1545.150  158.560   985       
252.860   1436.480  988       
893.930   470.500   992       
735.880   602.950   993       
1560.530  173.890   995       
3520.400  -12.310   995       
266.610   1430.750  996       
892.430   497.030   1000      
1861.790  130.790   1000      
265.610   1493.490  1001      
1451.340  222.630   1002      
752.860   606.550   1003      
2709.560  47.950    1004      
1317.610  277.010   1007      
478.910   920.070   1011      
1560.040  213.370   1013      
690.970   681.260   1017      
928.600   517.080   1017      
36.930    3455.130  1019      
332.810   1370.760  1019      
3394.410  20.140    1020      
1603.760  214.070   1021      
1272.110  356.200   1026      
469.020   1015.540  1028      
3130.770  47.660    1029      
1281.390  373.060   1033      
359.210   1450.540  1038      
847.190   635.300   1038      
399.730   1289.800  1042      
113.450   2598.080  1043      
2241.120  147.280   1043      
371.690   1437.490  1046      
866.480   637.790   1046      
2684.170  89.920    1046      
925.660   590.710   1047      
765.290   759.140   1048      
1173.190  486.040   1049      
508.050   1088.700  1053      
97.930    2937.400  1054      
1056.900  527.190   1054      
85.020    3268.190  1058      
807.090   732.650   1058      
3152.650  76.900    1058      
585.590   1019.970  1060      
2166.600  187.480   1063      
532.990   1141.850  1067      
1123.470  535.530   1067      
789.300   795.480   1068      
1212.500  503.410   1068      
362.170   1661.050  1069      
3034.190  93.640    1071      
276.320   1994.400  1074      
1615.850  299.860   1074      
409.120   1490.080  1075      
458.010   1378.250  1077      
161.050   2793.400  1078      
3500.840  81.410    1078      
1144.410  552.720   1079      
2795.870  139.830   1084      
3711.590  84.390    1090      
1481.720  445.570   1094      
3339.680  99.800    1096      
948.960   735.780   1097      
161.190   3173.320  1101      
113.060   4087.080  1103      
1877.360  303.160   1104      
502.170   1431.840  1105      
992.180   719.730   1105      
1843.990  322.270   1107      
1432.640  501.120   1109      
1787.070  342.890   1109      
875.620   858.740   1113      
1580.470  439.760   1113      
3032.840  151.200   1113      
1123.970  659.030   1116      
683.490   1160.780  1117      
306.470   2229.760  1119      
557.670   1441.160  1122      
442.490   1764.710  1125      
663.180   1264.780  1126      
1698.860  420.680   1126      
1894.000  365.380   1126      
2826.770  200.080   1126      
447.510   1753.430  1127      
4016.370  125.770   1128      
4685.070  107.390   1129      
383.610   1974.940  1130      
425.930   1866.150  1135      
1185.750  695.480   1137      
855.290   1008.380  1139      
741.210   1222.730  1140      
1370.570  599.240   1140      
273.300   2635.380  1141      
548.720   1586.110  1141      
598.850   1488.670  1142      
1282.460  648.640   1142      
769.280   1163.200  1143      
898.910   950.660   1143      
1429.670  598.530   1152      
349.910   2369.230  1154      
2048.430  399.580   1155      
2654.550  262.880   1156      
862.940   1071.960  1157      
360.750   2424.570  1164      
4433.230  156.340   1165      
2647.760  285.450   1166      
232.310   4043.980  1167      
2870.570  252.500   1168      
2260.150  387.660   1170      
505.610   1887.200  1173      
696.700   1464.040  1173      
1864.840  486.420   1173      
4890.360  167.500   1175      
841.670   1241.480  1178      
282.150   3309.340  1184      
1008.220  1013.210  1187      
556.960   1909.760  1188      
1810.880  524.760   1189      
1084.390  979.850   1190      
1283.320  803.210   1190      
711.850   1585.910  1194      
962.740   1105.410  1194      
1940.190  517.850   1197      
326.070   3089.200  1204      
712.240   1644.580  1204      
771.630   1513.830  1207      
463.470   2308.330  1212      
1090.430  1074.810  1217      
1565.350  672.640   1217      
638.710   1921.010  1218      
2010.610  539.450   1220      
2466.950  480.480   1220      
1245.610  964.610   1223      
2821.320  398.650   1225      
4099.290  260.820   1226      
897.160   1397.180  1228      
1892.090  590.750   1228      
3112.060  362.720   1229      
1073.030  1187.300  1236      
1505.920  815.240   1238      
959.350   1380.970  1239      
413.060   2900.310  1241      
2188.530  546.270   1241      
2747.350  459.120   1243      
3048.160  412.940   1251      
697.780   1951.110  1252      
633.050   2211.670  1254      
4267.240  306.500   1254      
1798.770  704.490   1257      
1416.110  973.140   1258      
2463.400  543.160   1259      
491.020   2616.250  1260      
890.500   1610.440  1262      
3408.620  387.950   1262      
2216.050  603.410   1264      
855.010   1714.800  1265      
1977.840  668.950   1270      
679.820   2189.570  1271      
545.560   2627.230  1277      
1535.660  928.930   1277      
1290.390  1145.510  1278      
2958.340  494.960   1278      
743.580   2092.680  1281      
2364.310  610.320   1282      
2544.180  563.350   1282      
1121.310  1397.560  1284      
2584.530  571.960   1289      
445.970   3751.860  1291      
1878.820  794.480   1293      
565.320   2747.340  1294      
1240.880  1330.490  1301      
1547.540  1026.180  1308      
1010.070  1679.370  1312      
4170.780  451.480   1314      
2173.590  764.940   1316      
2318.290  712.010   1319      
2202.690  770.300   1320      
1675.710  1003.000  1325      
1766.380  974.510   1325      
2005.290  849.150   1328      
615.450   3048.500  1329      
785.420   2297.910  1330      
1133.470  1667.900  1337      
974.530   1924.700  1339      
2775.470  651.230   1343      
2292.990  800.340   1345      
1845.520  1001.280  1347      
3798.250  528.220   1347      
1142.070  1739.560  1349      
687.090   3128.380  1365      
1575.450  1328.050  1378      
1033.090  2109.860  1379      
3042.910  668.490   1380      
1403.620  1582.470  1381      
641.210   4410.920  1382      
1197.510  1873.230  1384      
914.970   2386.620  1385      
853.830   2613.740  1387      
2404.210  919.670   1387      
1253.560  1802.100  1388      
2995.520  717.140   1389      
1945.330  1120.160  1391      
2896.950  760.160   1391      
2210.780  998.920   1392      
2159.580  1018.680  1393      
706.150   3734.890  1395      
969.070   2361.010  1398      
2829.950  796.380   1400      
1372.520  1717.110  1401      
1466.520  1603.200  1404      
1630.890  1413.400  1407      
774.950   3346.190  1412      
2772.210  868.440   1416      
1527.480  1626.530  1423      
3130.230  791.880   1423      
1237.000  2111.080  1432      
2723.020  972.060   1438      
2339.150  1136.550  1440      
1236.270  2176.550  1442      
2184.510  1271.940  1455      
1013.510  2685.200  1456      
962.370   2982.970  1457      
1541.050  1823.610  1460      
2844.420  980.860   1460      
1148.550  2552.230  1468      
1759.060  1650.250  1472      
1275.730  2284.810  1473      
1163.900  2603.400  1477      
3413.000  916.150   1480      
1127.830  2702.070  1485      
2880.910  1046.610  1486      
1645.100  1832.460  1488      
1515.620  2066.040  1493      
2464.260  1324.430  1496      
1684.860  1846.070  1497      
1827.890  1759.800  1502      
2017.260  1613.490  1506      
1286.580  2552.020  1509      
1346.630  2516.610  1516      
2280.270  1525.710  1518      
1344.440  2562.620  1524      
1164.500  3162.320  1526      
1107.300  3511.050  1527      
1101.880  3850.390  1537      
1295.790  2714.490  1537      
1742.900  1982.690  1537      
1927.600  1922.570  1549      
1792.190  2070.450  1553      
1219.630  3444.300  1554      
1307.300  2958.830  1561      
3436.410  1170.120  1562      
2288.330  1793.020  1572      
2548.850  1678.940  1583      
1373.760  3098.280  1584      
2774.160  1596.210  1590      
1356.470  3366.350  1591      
1300.680  3628.840  1592      
3377.060  1352.030  1593      
1649.680  2527.650  1598      
1426.960  3290.720  1609      
2960.550  1659.410  1626      
2435.020  1962.740  1629      
3015.750  1700.120  1641      
3376.420  1604.520  1646      
1914.370  2569.120  1650      
2548.880  1992.980  1651      
1939.020  2608.180  1658      
4232.460  1496.430  1658      
3899.380  1581.580  1659      
2879.490  1855.460  1661      
2909.480  1852.740  1662      
2444.180  2213.960  1665      
3516.270  1652.000  1669      
4129.640  1605.660  1679      
1633.550  3821.410  1687      
2819.440  2093.810  1695      
2922.250  1976.260  1696      
1899.460  3318.460  1713      
2158.140  2947.130  1720      
1772.530  4561.210  1728      
2160.780  2990.400  1728      
2023.040  3264.700  1729      
2403.130  2634.500  1729      
2631.950  2477.090  1730      
2253.760  2942.450  1734      
3062.290  2111.980  1734      
2859.580  2435.560  1756      
2313.240  3077.790  1758      
2088.840  3704.580  1759      
2317.620  3208.220  1769      
2483.930  2951.670  1770      
2242.380  3496.860  1774      
2148.570  4010.960  1776      
2585.020  3290.920  1814      
2897.520  2889.810  1820      
3591.170  2521.710  1830      
3125.410  2855.660  1844      
3371.540  2738.510  1851      
3854.760  2642.480  1864      
3009.310  3502.410  1884      
4346.500  2755.000  1897      
3060.070  3875.170  1913      
3011.390  4473.700  1914      
----------------------------------
一共有 2000 個點
最小 Rank: 0
最大 Rank: 1914
平均 Rank: 491.267
